SMILES,title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
[NH3+]C(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,"ligprep_1.sdf:3",1,Done,61.578,-6.73204,"glide-grid_1",-6.78234,-1.25946,-0.669757,-0,-0.905036,-30.8114,-20.1048,0.707159,-0.0989488,-76.1457,-50.9162,4.78821
NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,"ligprep_1.sdf:3",2,Done,54.469,-2.40122,"glide-grid_1",-3.88792,-0.782535,-0.423801,-0,-0.381908,-29.8999,-12.1272,1.0144,0,-50.0611,-42.0271,6.56126
[NH3+]C(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,"ligprep_1.sdf:3",3,Done,59.14,-6.73204,"glide-grid_1",-6.78234,-1.25946,-0.669757,-0,-0.905036,-30.8114,-20.1048,0.707159,-0.0989488,-76.1457,-50.9162,4.78821
NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,"ligprep_1.sdf:3",4,Done,51.328,-2.40122,"glide-grid_1",-3.88792,-0.782535,-0.423801,-0,-0.381908,-29.8999,-12.1272,1.0144,0,-50.0611,-42.0271,6.56126
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@H](CC(=O)[O-])c1cccnc1)C2,"ligprep_1.sdf:7",5,Done,20.578,-5.37524,"glide-grid_1",-5.38944,-0.273284,-0.726662,-0,-1.29421,-22.4663,-16.1089,0.654916,-0.210556,-59.7835,-38.5752,10.3781
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@H](CC(=O)[O-])c1ccc[nH+]c1)C2,"ligprep_1.sdf:7",6,Done,21.75,-5.62572,"glide-grid_1",-7.84442,-0.592902,-0.733348,-0,-2.15366,-30.2539,-21.628,0.652024,-0.259649,-89.7257,-51.8819,9.75592
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@@H](CC(=O)[O-])c1cccnc1)C2,"ligprep_1.sdf:7",7,Done,17.422,-5.26511,"glide-grid_1",-5.27931,-0.391049,-0.52793,-0,-1.32661,-21.1437,-16.1531,0.654916,-0.208488,-56.9012,-37.2968,8.24746
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@@H](CC(=O)[O-])c1ccc[nH+]c1)C2,"ligprep_1.sdf:7",8,Done,17.094,-3.81322,"glide-grid_1",-6.03192,-0.15012,-0.692393,-0,-1.53954,-21.3423,-19.2565,0.652024,-0.346306,-68.7367,-40.5988,12.0944
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@H](CC(=O)[O-])c1cccnc1)C2,"ligprep_1.sdf:7",9,Done,18.406,-5.37524,"glide-grid_1",-5.38944,-0.273284,-0.726662,-0,-1.29421,-22.4663,-16.1089,0.654916,-0.210556,-59.7835,-38.5752,10.3781
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@H](CC(=O)[O-])c1ccc[nH+]c1)C2,"ligprep_1.sdf:7",10,Done,19.375,-5.62572,"glide-grid_1",-7.84442,-0.592902,-0.733348,-0,-2.15366,-30.2539,-21.628,0.652024,-0.259649,-89.7257,-51.8819,9.75592
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@@H](CC(=O)[O-])c1cccnc1)C2,"ligprep_1.sdf:7",11,Done,15.703,-5.26511,"glide-grid_1",-5.27931,-0.391049,-0.52793,-0,-1.32661,-21.1437,-16.1531,0.654916,-0.208488,-56.9012,-37.2968,8.24746
NC(=[NH2+])Nc1ccc2c(c1)C(=O)N(CCC(=O)N[C@@H](CC(=O)[O-])c1ccc[nH+]c1)C2,"ligprep_1.sdf:7",12,Done,16.453,-3.81322,"glide-grid_1",-6.03192,-0.15012,-0.692393,-0,-1.53954,-21.3423,-19.2565,0.652024,-0.346306,-68.7367,-40.5988,12.0944
O=C(NCc1ncccc1F)c1coc(CC[NH2+]CCc2nc3ccccc3[nH]2)n1,"ligprep_1.sdf:8",13,Done,13.031,-5.48728,"glide-grid_1",-5.50808,-0.565113,-0.533794,-0,-0.898841,-33.6889,-16.4049,0.939678,-0.304824,-70.1574,-50.0939,4.61465
O=C(NCc1ncccc1F)c1coc(CC[NH2+]CCc2[nH]c3ccccc3[nH+]2)n1,"ligprep_1.sdf:8",14,Done,16.266,-3.46034,"glide-grid_1",-5.54364,-1.11189,-0.461208,-0,-0.835604,-30.0198,-16.1866,0.935519,-0.141473,-67.3031,-46.2064,8.67273
O=C(NCc1ncccc1F)c1coc(CC[NH2+]CCc2nc3ccccc3[nH]2)n1,"ligprep_1.sdf:8",15,Done,13.047,-5.48728,"glide-grid_1",-5.50808,-0.565113,-0.533794,-0,-0.898841,-33.6889,-16.4049,0.939678,-0.304824,-70.1574,-50.0939,4.61465
O=C(NCc1ncccc1F)c1coc(CC[NH2+]CCc2[nH]c3ccccc3[nH+]2)n1,"ligprep_1.sdf:8",16,Done,16.266,-3.46034,"glide-grid_1",-5.54364,-1.11189,-0.461208,-0,-0.835604,-30.0198,-16.1866,0.935519,-0.141473,-67.3031,-46.2064,8.67273
Cn1cc(-c2ccc3cnc(NC(=O)c4ccnc(N5CC[NH+](C)CC5)c4)cc3c2)cn1,"ligprep_1.sdf:11",17,Done,4.219,-5.27311,"glide-grid_1",-5.30341,-0.342486,-0.334429,-0,-0.769145,-31.7633,-17.5976,0.540907,-0.170463,-72.5852,-49.3609,3.4178
CN1CCN(c2cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn2)CC1,"ligprep_1.sdf:11",18,Done,7.344,-2.16579,"glide-grid_1",-3.94439,-0.566508,-0.16,-0,-0.647508,-33.2433,-8.56465,0.543219,-0.166733,-50.298,-41.808,4.11766
Cn1cc(-c2ccc3cnc(NC(=O)c4ccnc(N5CC[NH+](C)CC5)c4)cc3c2)cn1,"ligprep_1.sdf:11",19,Done,4.281,-5.27311,"glide-grid_1",-5.30341,-0.342486,-0.334429,-0,-0.769145,-31.7633,-17.5976,0.540907,-0.170463,-72.5852,-49.3609,3.4178
CN1CCN(c2cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn2)CC1,"ligprep_1.sdf:11",20,Done,7.469,-2.16579,"glide-grid_1",-3.94439,-0.566508,-0.16,-0,-0.647508,-33.2433,-8.56465,0.543219,-0.166733,-50.298,-41.808,4.11766
O=C1/C(=N\CCN2CCOCC2)C(Cl)=C([O-])c2cccnc21,"ligprep_1.sdf:13",21,Done,1.906,-3.56003,"glide-grid_1",-3.59673,-0.521264,-0.2988,-0,-1.36001,-23.765,-3.94322,0.363081,0,-33.1707,-27.7082,1.1348
O=C1/C(=N\CC[NH+]2CCOCC2)C(Cl)=C([O-])c2cccnc21,"ligprep_1.sdf:13",22,Done,1.641,-2.70737,"glide-grid_1",-4.37297,-0.339094,-0.2,-0,-1.44028,-28.911,-7.73048,0.361079,-0.149547,-49.0626,-36.6415,3.25186
O=C1/C(=N\CCN2CCOCC2)C(Cl)=C([O-])c2cccnc21,"ligprep_1.sdf:13",23,Done,1.938,-3.56003,"glide-grid_1",-3.59673,-0.521264,-0.2988,-0,-1.36001,-23.765,-3.94322,0.363081,0,-33.1707,-27.7082,1.1348
O=C1/C(=N\CC[NH+]2CCOCC2)C(Cl)=C([O-])c2cccnc21,"ligprep_1.sdf:13",24,Done,1.656,-2.70737,"glide-grid_1",-4.37297,-0.339094,-0.2,-0,-1.44028,-28.911,-7.73048,0.361079,-0.149547,-49.0626,-36.6415,3.25186
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",25,Done,32.125,-5.45982,"glide-grid_1",-5.99332,-1.0685,-0.794251,-0,-1.00268,-26.5753,-15.3983,0.750394,-0.239771,-59.6554,-41.9736,13.8847
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",26,Done,31.312,-4.42038,"glide-grid_1",-5.01278,-1.4621,-0.2,-0,-0.995884,-29.1732,-10.1018,0.747223,-0.128091,-58.8264,-39.275,4.47819
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",27,Done,31.5,-1.90431,"glide-grid_1",-3.50911,-0.294626,-0.00119213,-0,-0.723484,-22.8572,-15.1292,1.06746,-0.145022,-51.2205,-37.9865,4.90292
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",28,Done,30.563,-3.89429,"glide-grid_1",-5.50059,-1.74379,-0.234882,-0,-1.00268,-32.7503,-9.89751,0.750394,-0.147482,-57.6096,-42.6478,13.6825
CC(C)C[NH+](CCCN1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",29,Done,33.516,-1.44459,"glide-grid_1",-3.25559,-1.11689,-0.2,-0,-0.472684,-26.1632,-7.28396,1.07199,-0.137246,-40.0162,-33.4472,7.99316
CC(C)C[NH+](CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",30,Done,29.14,-1.56591,"glide-grid_1",-3.39621,-1.01509,-0.16,-0,-0.479557,-30.5644,-7.35732,1.07655,-0.186299,-43.6376,-37.9217,10.628
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",31,Done,30.766,-5.45982,"glide-grid_1",-5.99332,-1.0685,-0.794251,-0,-1.00268,-26.5753,-15.3983,0.750394,-0.239771,-59.6554,-41.9736,13.8847
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",32,Done,31.547,-4.42038,"glide-grid_1",-5.01278,-1.4621,-0.2,-0,-0.995884,-29.1732,-10.1018,0.747223,-0.128091,-58.8264,-39.275,4.47819
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",33,Done,35.922,-1.90431,"glide-grid_1",-3.50911,-0.294626,-0.00119213,-0,-0.723484,-22.8572,-15.1292,1.06746,-0.145022,-51.2205,-37.9865,4.90292
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",34,Done,33.594,-3.89429,"glide-grid_1",-5.50059,-1.74379,-0.234882,-0,-1.00268,-32.7503,-9.89751,0.750394,-0.147482,-57.6096,-42.6478,13.6825
CC(C)C[NH+](CCCN1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",35,Done,34.235,-1.44459,"glide-grid_1",-3.25559,-1.11689,-0.2,-0,-0.472684,-26.1632,-7.28396,1.07199,-0.137246,-40.0162,-33.4472,7.99316
CC(C)C[NH+](CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",36,Done,30.265,-1.56591,"glide-grid_1",-3.39621,-1.01509,-0.16,-0,-0.479557,-30.5644,-7.35732,1.07655,-0.186299,-43.6376,-37.9217,10.628
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",37,Done,32.344,-5.45982,"glide-grid_1",-5.99332,-1.0685,-0.794251,-0,-1.00268,-26.5753,-15.3983,0.750394,-0.239771,-59.6554,-41.9736,13.8847
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",38,Done,31.25,-4.42038,"glide-grid_1",-5.01278,-1.4621,-0.2,-0,-0.995884,-29.1732,-10.1018,0.747223,-0.128091,-58.8264,-39.275,4.47819
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",39,Done,31.546,-1.90431,"glide-grid_1",-3.50911,-0.294626,-0.00119213,-0,-0.723484,-22.8572,-15.1292,1.06746,-0.145022,-51.2205,-37.9865,4.90292
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",40,Done,30.829,-3.89429,"glide-grid_1",-5.50059,-1.74379,-0.234882,-0,-1.00268,-32.7503,-9.89751,0.750394,-0.147482,-57.6096,-42.6478,13.6825
CC(C)C[NH+](CCCN1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",41,Done,33.687,-1.44459,"glide-grid_1",-3.25559,-1.11689,-0.2,-0,-0.472684,-26.1632,-7.28396,1.07199,-0.137246,-40.0162,-33.4472,7.99316
CC(C)C[NH+](CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",42,Done,30.312,-1.56591,"glide-grid_1",-3.39621,-1.01509,-0.16,-0,-0.479557,-30.5644,-7.35732,1.07655,-0.186299,-43.6376,-37.9217,10.628
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",43,Done,31.172,-5.45982,"glide-grid_1",-5.99332,-1.0685,-0.794251,-0,-1.00268,-26.5753,-15.3983,0.750394,-0.239771,-59.6554,-41.9736,13.8847
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",44,Done,32.391,-4.42038,"glide-grid_1",-5.01278,-1.4621,-0.2,-0,-0.995884,-29.1732,-10.1018,0.747223,-0.128091,-58.8264,-39.275,4.47819
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",45,Done,32.39,-1.90431,"glide-grid_1",-3.50911,-0.294626,-0.00119213,-0,-0.723484,-22.8572,-15.1292,1.06746,-0.145022,-51.2205,-37.9865,4.90292
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",46,Done,32.125,-3.89429,"glide-grid_1",-5.50059,-1.74379,-0.234882,-0,-1.00268,-32.7503,-9.89751,0.750394,-0.147482,-57.6096,-42.6478,13.6825
CC(C)C[NH+](CCCN1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",47,Done,33.438,-1.44459,"glide-grid_1",-3.25559,-1.11689,-0.2,-0,-0.472684,-26.1632,-7.28396,1.07199,-0.137246,-40.0162,-33.4472,7.99316
CC(C)C[NH+](CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",48,Done,29.656,-1.56591,"glide-grid_1",-3.39621,-1.01509,-0.16,-0,-0.479557,-30.5644,-7.35732,1.07655,-0.186299,-43.6376,-37.9217,10.628
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",49,Done,31.359,-5.45982,"glide-grid_1",-5.99332,-1.0685,-0.794251,-0,-1.00268,-26.5753,-15.3983,0.750394,-0.239771,-59.6554,-41.9736,13.8847
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",50,Done,32.297,-4.42038,"glide-grid_1",-5.01278,-1.4621,-0.2,-0,-0.995884,-29.1732,-10.1018,0.747223,-0.128091,-58.8264,-39.275,4.47819
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",51,Done,31.344,-1.90431,"glide-grid_1",-3.50911,-0.294626,-0.00119213,-0,-0.723484,-22.8572,-15.1292,1.06746,-0.145022,-51.2205,-37.9865,4.90292
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",52,Done,30.031,-3.89429,"glide-grid_1",-5.50059,-1.74379,-0.234882,-0,-1.00268,-32.7503,-9.89751,0.750394,-0.147482,-57.6096,-42.6478,13.6825
CC(C)C[NH+](CCCN1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",53,Done,32.468,-1.44459,"glide-grid_1",-3.25559,-1.11689,-0.2,-0,-0.472684,-26.1632,-7.28396,1.07199,-0.137246,-40.0162,-33.4472,7.99316
CC(C)C[NH+](CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",54,Done,28.75,-1.56591,"glide-grid_1",-3.39621,-1.01509,-0.16,-0,-0.479557,-30.5644,-7.35732,1.07655,-0.186299,-43.6376,-37.9217,10.628
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",55,Done,31.219,-5.45982,"glide-grid_1",-5.99332,-1.0685,-0.794251,-0,-1.00268,-26.5753,-15.3983,0.750394,-0.239771,-59.6554,-41.9736,13.8847
CC(C)C[NH+](CCCN1CC[NH+](CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",56,Done,31.594,-4.42038,"glide-grid_1",-5.01278,-1.4621,-0.2,-0,-0.995884,-29.1732,-10.1018,0.747223,-0.128091,-58.8264,-39.275,4.47819
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",57,Done,31.906,-1.90431,"glide-grid_1",-3.50911,-0.294626,-0.00119213,-0,-0.723484,-22.8572,-15.1292,1.06746,-0.145022,-51.2205,-37.9865,4.90292
CC(C)C[NH+](CCC[NH+]1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",58,Done,31.016,-3.89429,"glide-grid_1",-5.50059,-1.74379,-0.234882,-0,-1.00268,-32.7503,-9.89751,0.750394,-0.147482,-57.6096,-42.6478,13.6825
CC(C)C[NH+](CCCN1CCN(CCCNc2[nH]c3ccccc3[nH+]2)CC1)CC(C)C,"ligprep_1.sdf:16",59,Done,33.688,-1.44459,"glide-grid_1",-3.25559,-1.11689,-0.2,-0,-0.472684,-26.1632,-7.28396,1.07199,-0.137246,-40.0162,-33.4472,7.99316
CC(C)C[NH+](CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C,"ligprep_1.sdf:16",60,Done,30.109,-1.56591,"glide-grid_1",-3.39621,-1.01509,-0.16,-0,-0.479557,-30.5644,-7.35732,1.07655,-0.186299,-43.6376,-37.9217,10.628
O=S(=O)([O-])CCN1CC[NH+](CCO)CC1,"ligprep_1.sdf:19",61,Done,3.375,-5.18104,"glide-grid_1",-5.40474,-0.917786,-0.481553,-0,-2.00928,-15.6207,-16.0038,1.21558,-0.0300884,-40.1241,-31.6246,9.0536
O=S(=O)([O-])CC[NH+]1CCN(CCO)CC1,"ligprep_1.sdf:19",62,Done,2.109,-2.75942,"glide-grid_1",-3.65562,-0.476472,-0.193047,-0,-1.78428,-17.0406,-10.2316,1.21558,-0.0306387,-30.3086,-27.2721,7.66215
O=S(=O)([O-])CCN1CCN(CCO)CC1,"ligprep_1.sdf:19",63,Done,3.875,-3.0709,"glide-grid_1",-4.4711,-0.782334,-0.482186,-0,-1.79115,-13.9752,-12.9307,1.22439,-0.00144963,-28.0488,-26.9059,11.6428
O=S(=O)([O-])CCN1CC[NH+](CCO)CC1,"ligprep_1.sdf:19",64,Done,3.406,-5.18104,"glide-grid_1",-5.40474,-0.917786,-0.481553,-0,-2.00928,-15.6207,-16.0038,1.21558,-0.0300884,-40.1241,-31.6246,9.0536
O=S(=O)([O-])CC[NH+]1CCN(CCO)CC1,"ligprep_1.sdf:19",65,Done,2.25,-2.75942,"glide-grid_1",-3.65562,-0.476472,-0.193047,-0,-1.78428,-17.0406,-10.2316,1.21558,-0.0306387,-30.3086,-27.2721,7.66215
O=S(=O)([O-])CCN1CCN(CCO)CC1,"ligprep_1.sdf:19",66,Done,3.703,-3.0709,"glide-grid_1",-4.4711,-0.782334,-0.482186,-0,-1.79115,-13.9752,-12.9307,1.22439,-0.00144963,-28.0488,-26.9059,11.6428
O=S(=O)([O-])CCN1CC[NH+](CCO)CC1,"ligprep_1.sdf:19",67,Done,3.453,-5.18104,"glide-grid_1",-5.40474,-0.917786,-0.481553,-0,-2.00928,-15.6207,-16.0038,1.21558,-0.0300884,-40.1241,-31.6246,9.0536
O=S(=O)([O-])CC[NH+]1CCN(CCO)CC1,"ligprep_1.sdf:19",68,Done,2.156,-2.75942,"glide-grid_1",-3.65562,-0.476472,-0.193047,-0,-1.78428,-17.0406,-10.2316,1.21558,-0.0306387,-30.3086,-27.2721,7.66215
O=S(=O)([O-])CCN1CCN(CCO)CC1,"ligprep_1.sdf:19",69,Done,3.61,-3.0709,"glide-grid_1",-4.4711,-0.782334,-0.482186,-0,-1.79115,-13.9752,-12.9307,1.22439,-0.00144963,-28.0488,-26.9059,11.6428
N#C[C@@H](c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1,"ligprep_1.sdf:20",70,Done,6.156,-3.38313,"glide-grid_1",-3.66773,-0.623114,-0.439358,-0,-0.4587,-33.8601,-7.50549,0.672271,0,-50.3697,-41.3656,2.474
N#C[C@@H](c1ccnc(OCc2ccc(C[NH+]3CCOCC3)cc2)n1)c1nc2ccccc2s1,"ligprep_1.sdf:20",71,Done,5.609,-4.1628,"glide-grid_1",-4.7339,-0.785964,-0.515695,-0,-0.579672,-34.9855,-11.1377,0.669583,-0.102217,-61.0134,-46.1233,6.89004
N#C[C@H](c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1,"ligprep_1.sdf:20",72,Done,6.922,-3.0261,"glide-grid_1",-3.3107,-0.795169,0,-0,-0.660968,-40.9121,-3.06765,0.672271,-0.0210781,-51.0657,-43.9798,4.49557
N#C[C@H](c1ccnc(OCc2ccc(C[NH+]3CCOCC3)cc2)n1)c1nc2ccccc2s1,"ligprep_1.sdf:20",73,Done,6.593,-4.39254,"glide-grid_1",-4.96364,-0.79049,-0.561204,-0,-0.581508,-34.4303,-12.5234,0.669583,-0.1,-63.0806,-46.9537,6.82228
N#C[C@H](c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1,"ligprep_1.sdf:20",74,Done,7.016,-3.0261,"glide-grid_1",-3.3107,-0.795169,0,-0,-0.660968,-40.9121,-3.06765,0.672271,-0.0210781,-51.0657,-43.9798,4.49557
N#C[C@H](c1ccnc(OCc2ccc(C[NH+]3CCOCC3)cc2)n1)c1nc2ccccc2s1,"ligprep_1.sdf:20",75,Done,6.687,-4.39254,"glide-grid_1",-4.96364,-0.79049,-0.561204,-0,-0.581508,-34.4303,-12.5234,0.669583,-0.1,-63.0806,-46.9537,6.82228
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,"ligprep_1.sdf:21",76,Done,7.125,-4.60153,"glide-grid_1",-4.61683,-1.2593,-0.410328,-0,-0.692184,-33.0093,-7.12279,0.616712,-0.152843,-50.8203,-40.1321,2.30266
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)cc[nH+]1,"ligprep_1.sdf:21",77,Done,5.094,-3.69459,"glide-grid_1",-5.86679,-0.832233,-0.686767,-0,-0.910312,-26.4734,-16.7265,0.613915,-0.218751,-61.7678,-43.1999,4.68156
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,"ligprep_1.sdf:21",78,Done,7.187,-4.60153,"glide-grid_1",-4.61683,-1.2593,-0.410328,-0,-0.692184,-33.0093,-7.12279,0.616712,-0.152843,-50.8203,-40.1321,2.30266
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)cc[nH+]1,"ligprep_1.sdf:21",79,Done,5.078,-3.69459,"glide-grid_1",-5.86679,-0.832233,-0.686767,-0,-0.910312,-26.4734,-16.7265,0.613915,-0.218751,-61.7678,-43.1999,4.68156
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,"ligprep_1.sdf:22",80,Done,3.453,-4.00093,"glide-grid_1",-4.00093,-0.4523,-0.304,-0,-0.199347,-25.0061,-12.7319,0.413752,-0.298941,-45.2988,-37.738,4.77945
Cc1cccc(N2CC[NH+](CCc3ccc4ccccc4n3)CC2)c1,"ligprep_1.sdf:25",81,Done,2.641,-4.7804,"glide-grid_1",-4.8585,-1.01114,-0.181512,-0,-1.6723,-23.8005,-7.71545,0.477127,-0.12333,-41.6802,-31.5159,5.76117
Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1,"ligprep_1.sdf:25",82,Done,2.671,-2.00876,"glide-grid_1",-3.34706,-0.637257,0,-0,-1.30041,-28.0648,-4.60961,0.68528,0,-37.5324,-32.6744,4.02762
Cc1cccc(N2CCN(CCc3ccc4ccccc4[nH+]3)CC2)c1,"ligprep_1.sdf:25",83,Done,3.922,-1.48112,"glide-grid_1",-3.88492,-0.559112,-0.17269,-0,-1.3673,-25.15,-7.33549,0.68161,-0.109597,-43.0492,-32.4854,1.09136
Cc1cccc(N2CC[NH+](CCc3ccc4ccccc4n3)CC2)c1,"ligprep_1.sdf:25",84,Done,2.641,-4.7804,"glide-grid_1",-4.8585,-1.01114,-0.181512,-0,-1.6723,-23.8005,-7.71545,0.477127,-0.12333,-41.6802,-31.5159,5.76117
Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1,"ligprep_1.sdf:25",85,Done,2.609,-2.00876,"glide-grid_1",-3.34706,-0.637257,0,-0,-1.30041,-28.0648,-4.60961,0.68528,0,-37.5324,-32.6744,4.02762
Cc1cccc(N2CCN(CCc3ccc4ccccc4[nH+]3)CC2)c1,"ligprep_1.sdf:25",86,Done,3.938,-1.48112,"glide-grid_1",-3.88492,-0.559112,-0.17269,-0,-1.3673,-25.15,-7.33549,0.68161,-0.109597,-43.0492,-32.4854,1.09136
Cc1cccc(N2CC[NH+](CCc3ccc4ccccc4n3)CC2)c1,"ligprep_1.sdf:25",87,Done,2.625,-4.7804,"glide-grid_1",-4.8585,-1.01114,-0.181512,-0,-1.6723,-23.8005,-7.71545,0.477127,-0.12333,-41.6802,-31.5159,5.76117
Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1,"ligprep_1.sdf:25",88,Done,2.594,-2.00876,"glide-grid_1",-3.34706,-0.637257,0,-0,-1.30041,-28.0648,-4.60961,0.68528,0,-37.5324,-32.6744,4.02762
